Kasifikasi,Tweet,Username,Label,,Datetime,,,Tweet Id
1,"Jika Indonesia batal menggelar Piala Dunia U-20 2023, PSSI menyebut akan ada beberapa sanksi yang dilayangkan FIFA untuk Indonesia. https://t.co/hCFBlfbwBR #CNNIndonesia https://t.co/7ceDLbCChF",CNNIndonesia,NEGATIF,,2023-03-28 07:26:07+00:00,,,1640616239666982914
1,"VIDEO: Drawing Piala Dunia U-20 2023 di Bali Batal, Indonesia Menanti Sanksi FIFA? https://t.co/mQGz4sQkXy",liputan6dotcom,NEGATIF,,2023-03-28 07:14:08+00:00,,,1640613223971049472
1,@Bennardikus @iCoolVideos Seperti negara yg batal jadi tuan rumah World Cup U-20 mencoba melobi FIFA,andri_atnugroho,NEGATIF,,2023-03-28 06:57:40+00:00,,,1640609079457624065
1,"@Paskalises17 @Catatan_ali7 @Miduk17 Ganjar sama koster dua2nya yang bikin batal. Mereka gubernur yabg hosting pildun u-20, mereka nolak kasih government guarantee yah fifa gamau",alioverseer,NEGATIF,,2023-03-28 06:55:06+00:00,,,1640608436277657600
1,@jebreeetmedia 100% fix piala dunia u-20 batal bapak ketum pssi @erickthohir pergi ke markas fifa cuma mau ngurangin sanksi aja menurut saya,gu10535272,NEGATIF,,2023-03-28 06:36:54+00:00,,,1640603855150010369
1,"This ??

Akibat ambisi politik yg menggoreng isu Israel, mimpi anak² bangsa harus Kandas.

FIFA World Cup U-20 terancam batal digelar di Indonesia. https://t.co/5hcqVwfcG4",Penyuka_ombak,NEGATIF,,2023-03-28 06:35:50+00:00,,,1640603584546111488
1,"Kalo saya ma yakin, piala dunia u-20 sudah batal di Indonesia krn tidak ada titik temu antara Indonesia dan FIFA tentang Israel..jadi lobi2 yg dilakukan Ketum @PSSI , pak ET ke Fifa adalah lobi supaya Indonesia tidak kena sanksi dari FIFA BUKAN tentang tuan rumah pildun u-20 lagi",kfj_Milan,NEGATIF,,2023-03-28 06:25:19+00:00,,,1640600941186682880
2,"Catat Ini, 9 Sanksi FIFA Bakal Dituai Indonesia Jika Piala Dunia U-20 Batal Digelar https://t.co/7EbRbX0Juy lewat @MediaSeruni https://t.co/FfVbaTfwof",MediaSeruni,NETRAL,,2023-03-28 06:16:37+00:00,,,1640598749872525312
1,"Indonesia terancam batal jadi penyelenggara Piala Dunia U-20 2023 dan berpotensi dihukum FIFA. Jika terjadi, ada beberapa risiko besar yang harus dihadapi. Sepak bola Indonesia terancam mati suri lagi seperti 2015 silam. https://t.co/JJp1f0Ar3d",Football5star,NEGATIF,,2023-03-28 06:14:30+00:00,,,1640598217799921669
1,"Tanda ET lagi dipermalukan, momennya pas si merah lagi carmuk pada rakyat, kok pa Jok pada diem yaa, kenapa..?
#PSSI 
#Israel 

Terancam Batal Digelar di Indonesia, FIFA Alihkan Piala Dunia U-20 2023 ke Peru, Bagaimana Tanggapan PSSI? https://t.co/rmjYAlUPQb",bebasbaru,NEGATIF,,2023-03-28 06:03:53+00:00,,,1640595546049249281
1,"@CNNIndonesia dia punya akses nanya langsung ke federasi, dia jg punya akses nyari rilis statement FIFA apa bener pildun U-20 batal? Tapi malah ikut2an nambah keruh.

Bayangin usia muda, untuk memilah dan memilih berita yg baik aja ngga bisa. inilah wajah masa depan pemuda Indonesi Raya ????.",fadilmanansang,NEGATIF,,2023-03-28 05:51:28+00:00,,,1640592422664306688
3,"Piala Dunia U-20 Batal Digelar di Indonesia, DPR Dorong Pemerintah dan PSSI Gercep Lobi FIFA

Ketua Komisi X DPR Syaiful Huda mendesak pemerintah bergerak cepat mengantisipasi kemungkinan terburuk atas sanksi FIFA, pasca batalnya drawing peserta [...]

 https://t.co/Pl78j810yg",mediakonteks,POSITIF,,2023-03-28 05:43:42+00:00,,,1640590465186803712
2,"Indonesia Sudah Mengajukan Syarat, Namun di Tolak Oleh FIFA &amp; Indonesia Pun Batal Menjadi Tuan Rumah Piala Dunia U-20 

#beritabolaterbaru #PialaDuniaU20HarusSukses #Pialadunia #Neyl #snbp2023 #Ramadhan #Batal https://t.co/8eD8pf9ZBc",emas168_bola,NETRAL,,2023-03-28 05:37:25+00:00,,,1640588886257684480
2,"Piala Dunia U-20 Batal Digelar di Indonesia, Erick Thohir Akan Melobi FIFA https://t.co/EIjF9VjIIn",vox_timor,NETRAL,,2023-03-28 05:29:46+00:00,,,1640586958819983361
2,"#SPORT

Pengamat Klaim Piala Dunia U-20 di Indonesia Batal dan FIFA Pilih Peru
https://t.co/G6pUD6Epyv

#11N1",rapmafmums,NETRAL,,2023-03-28 05:24:47+00:00,,,1640585707554246663
1,"Nek Pildun U-20 Indonesia batal dan Indonesia kena hukuman Fifa
GP, IWK, PDIP, PKS 2024 rasah boloni",munierlicious,NEGATIF,,2023-03-28 05:20:00+00:00,,,1640584503533133825
1,Ini Deretan Sanksi FIFA Jika Indonesia Batal Gelar Piala Dunia U-20 2023 https://t.co/uIN1Upmsqy,monitorind,NEGATIF,,2023-03-28 05:10:18+00:00,,,1640582060346580996
1,"Piala dunia U-20 yang harusnya dilaksanakan pada 2021 itu pun batal, dan FIFA tetap menetapkan Indonesia sebagai tuan rumah Piala Dunia U-20 pada 2023.",buddykuofficial,NEGATIF,,2023-03-28 05:06:51+00:00,,,1640581192192782336
1,"Sanksi yang “Mungkin” FIFA berikan untuk Indonesia
1.Teguran
2.Indonesia dicoret sebagai tuan rumah
3.Indonesia kehilagan kesempatan berlaga di ajang Internasional
Kalo akhirnya Indonesia sampai batal jadi tuan rumah Piala Dunia U-20, kira-kira bakal gimana yaa?
#nongkrongID https://t.co/kyBCBJGv0E",Nongkrongidcom,NEGATIF,,2023-03-28 04:55:45+00:00,,,1640578399336022016
1,"Nah puaskan kalian para penolak tim israel u-20, kita batal menjadi host piala dunia U 20.
Berharap aja kita gak kena banned dari FIFA

https://t.co/mH6XGRHva2",Santriwati_,NEGATIF,,2023-03-28 04:44:04+00:00,,,1640575459866935297
1,"Drawing Pildun U-20 Batal, Erick Thohir Temui Presiden FIFA di Zurich, Swiss
#FIFA #Israel #PSSI #erickthohir #zurich #drawing #pialaduniau20 

https://t.co/GB7J3tJCf6 https://t.co/CtPvhR4AXC",kompastv_jabar,NEGATIF,,2023-03-28 04:25:46+00:00,,,1640570852411609088
1,“Jika Piala Dunia U-20 benar-benar batal maka ada potensi FIFA menjatuhkan sanksi terhadap PSSI sehingga berdampak pada keikutsertaan Indonesia di berbagai event regional maupun internasional” jelasnya.,DPP_PKB,NEGATIF,,2023-03-28 03:39:21+00:00,,,1640559171539202049
2,"Pengamat Klaim Piala Dunia U-20 di Indonesia Batal dan FIFA Pilih Peru
https://t.co/2CaSfgO8ui",CNNIndonesia,NETRAL,,2023-03-28 03:03:33+00:00,,,1640550164879507459
3,"Drawing Piala Dunia U-20 Batal, Tim FIFA Lanjutkan Pengecekan Stadion https://t.co/exSwhOYz7C #FIFA #PialaDuniaU-20",fajaronline,POSITIF,,2023-03-28 02:56:23+00:00,,,1640548360305393664
1,"Resiko apabila Indonesia batal menjadi tuan rumah piala dunia U-20

Israel #GmmtvOuting2023 FIFA #JUNGKOOKxCALVINKLEIN https://t.co/pa2HuzBJoD",saerulah1,NEGATIF,,2023-03-28 02:50:17+00:00,,,1640546822912450562
1,Gawat! Indonesia Menanti 10 Sanksi Berat FIFA Jika Piala Dunia U-20 2023 Batal Digelar https://t.co/XCQ7S1x6xG,Hastralaia2,NEGATIF,,2023-03-28 01:41:43+00:00,,,1640529569626091521
1,"Drawing Piala Dunia U-20 'batal', Indonesia terancam 'kehilangan kepercayaan' helat turnamen besar, PSSI mencoba 'lobi' FIFA. https://t.co/RWYUZyN3Az",BBCIndonesia,NEGATIF,,2023-03-28 01:17:57+00:00,,,1640523586933751808
1,"Piala dunia U-20 Indonesia terancam batal.

Pasalnya, muncul penolakan terhadap tim u-20 Israel oleh beberapa pihak di Indonesia. Dari mulai partai, ormas, hingga gurbernur. Jika persoalan penolakan ini sampai pada FIFA sehingga status tuan rumah Indonesia di cabut. https://t.co/xzbGCeIgjd",Kriuuukid,NEGATIF,,2023-03-28 00:33:40+00:00,,,1640512442630569985
1,"Satu kata....

KERDIL...!!!!!

HEADLINE: Drawing Piala Dunia U-20 2023 di Bali Batal, Indonesia Menanti Sanksi FIFA?
https://t.co/yyVm7sHFKL",Lux_Boy77,NEGATIF,,2023-03-28 00:29:33+00:00,,,1640511409724301313
3,"Meski Drawing Batal, FIFA Tetap Lanjutkan Verifikasi Stadion Piala Dunia U-20 2023 di Indonesia https://t.co/dakLhXntlc",Bolanet,POSITIF,,2023-03-27 23:30:00+00:00,,,1640496423195013123
3,"Meski Drawing Batal, FIFA Tetap Verifikasi Stadion Piala Dunia U-20 di Indonesia | https://t.co/IKZIcGGxdT https://t.co/ufjlGct6tR | #terasID #beritaseindonesia",terasid,POSITIF,,2023-03-27 23:08:06+00:00,,,1640490908381741057
2,"Drawing Piala Dunia U-20 Batal Digelar, FIFA Tetap Cek Kesiapan Stadion di Bali https://t.co/gfVSpKoI86",soloposdotcom,NETRAL,,2023-03-27 23:04:35+00:00,,,1640490024063082496
3,FIFA Tetap Inspeksi ke Stadion-stadion Piala Dunia U-20 Meski Drawing Batal via @@viral_sumsel https://t.co/4SlNo6D5am,MubaTerkini,POSITIF,,2023-03-27 22:48:24+00:00,,,1640485950940758016
1,"@BBerizik @AnakTangsiAD Klu smp batal event WC U 20 di Indonesia,tak terbayang besarnya kerugian materi utk mempersiapkan diri sbg tuan rumah,blm klu nanti ada sangsi FIFA ambyaaarr",SlametR06751672,NEGATIF,,2023-03-27 22:42:53+00:00,,,1640484566019510273
1,"Penolakan datang dari pejabat publik, partai politik, dan sejumlah elemen lainnya. Keadaan ini menimbulkan spekulasi bahwa Indonesia bisa mendapatkan sanksi oleh FIFA, apabila Piala Dunia U-20 batal terlaksana.",penerbitfandom,NEGATIF,,2023-03-27 22:33:37+00:00,,,1640482230127722496
1,"Indonesia harus kembali berurusan dengan FIFA, setelah drawing fase grup Piala Dunia U-20 2023 batal terlaksana. Jika sampai Piala Dunia U-20 juga batal digelar nantinya, apakah itu berarti kita tinggal menunggu sanksi FIFA untuk Indonesia? 

Sebuah utas. https://t.co/qZEcCE9qcQ",penerbitfandom,NEGATIF,,2023-03-27 22:32:20+00:00,,,1640481911134117888
1,"@ernestprakasa Ntr bu sri pulang naik taksi onlen di blg pencitraan ??
Bahkan pak ET mau ke kantor FIFA,ngelobi pildun U-20 biar gk batal pd di blg biar jd pahlawan,biar jd capres atau cawapres,padahal udah tugas dia sebagai ketum PSSI ????
Mau mu opo toh netijen ??????",kampretoscokol1,NEGATIF,,2023-03-27 21:37:05+00:00,,,1640468003392466945
3,"Jika Menerim Israel, brarti mengkhianati para Pendiri Bangsa. Kata FIFA soal Wacana Piala Dunia U-20 Batal Digelar di Indonesia https://t.co/rKPeF1ODa3",hasanalmustava,POSITIF,,2023-03-27 21:33:31+00:00,,,1640467108327985152
1,"FIFA Sudah Kirim Surat, Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20 2023? – Semua Halaman – Bolasport – https://t.co/SM9kt6to8J – #Arenanews https://t.co/AlAKxn9YY0",kopihpbi,NEGATIF,,2023-03-27 20:08:46+00:00,,,1640445780346413069
3,"FIFA Tetap Lanjutkan INSPEKSI ke Stadion Dipta meski Drawing Piala Dunia U-20 2023 Batal Terlaksana.

https://t.co/woCvb9uH6M

INSPEKSI FIFA untuk 6 STADION TERUS DILAKUKAN pada Senin (27/03/2023).

Semoga aja FIFA masih tetap meneruskan DRAWING di Bali nanti tgl 31 Maret 2023. https://t.co/aiFnoTXbqg",sirajapadoha,POSITIF,,2023-03-27 19:21:09+00:00,,,1640433796318392321
1,Perduli setan dengan piala dunia U-20 yang terancam batal dan sanksi FIFA. Batalnya piala dunia itu menandakan kalo federasi dan pemerintah kita gak bisa kerja. Anggap aja karma dari kebiadaban tragedi Kanjuruhan.,147crew_,NEGATIF,,2023-03-27 17:42:52+00:00,,,1640409062272815111
1,"Bukan hanya drawing Piala Dunia U-20 yang batal digelar di Bali, namun pelaksanaan ajang sepakbola bergengsi dari FIFA ini kemungkinan juga akan dipindah ke negara lain. Asprov PSSI Bali berharap Indonesia tetap menjadi tuan rumah Piala Dunia U-20

https://t.co/ae0q6ferHW",nusabalicom,NEGATIF,,2023-03-27 17:37:04+00:00,,,1640407604026552321
2,"PSSI Hitung Kerugian Jika Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20 - Riaunews https://t.co/D0ntl0zv5N 
FIFA peru",RiauNewsCom,NETRAL,,2023-03-27 16:23:59+00:00,,,1640389211261124608
3,"Drawing Batal, Wakil FIFA Tetap Ngecek Kesiapan Venue Piala Dunia U-20

https://t.co/aPx2lPfIQf",_rakyatmerdeka,POSITIF,,2023-03-27 16:21:53+00:00,,,1640388681566662657
3,"tango4d - FIFA Tetap Tinjau Stadion meski Drawing Piala Dunia U-20 2023 Batal, Harapan Indonesia Jadi Tuan Rumah Masih Ada? : Okezone Bola
https://t.co/WS8OORWmz6
#infoslotgacor #slotgacor #slotindonesia #gameslotgacor https://t.co/1otvdOC8B6",MedanKabar,POSITIF,,2023-03-27 16:07:02+00:00,,,1640384944454205444
2,"Meski Drawing Batal, FIFA Tetap Verifikasi Stadion Piala Dunia U-20: Kebut Inspeksi Venue Bali, Surabaya, dan Solo https://t.co/bKFg1sgCR7",WartaEkonomi,NETRAL,,2023-03-27 16:00:02+00:00,,,1640383181793775618
3,"FIFA Tetap Tinjau Stadion meski Drawing Piala Dunia U-20 2023 Batal, Harapan Indonesia Jadi Tuan Rumah Masih Ada? #LengkapCepatBeritanya #Bola #SepakBola #SepakbolaDunia #BolaDunia . https://t.co/6B3DsGnhmL",okezonenews,POSITIF,,2023-03-27 15:55:42+00:00,,,1640382095280451584
1,"@mohmahfudmd Kl Rusia bs di banned FIFA&amp;UEFA

Kenapa Israel ga?

Tp ini semakin ruwet,piala dunia u-20 sudah di depan mata,mlh terancam batal.
.wibawa negara mau di bawa ke mana bapak² yth

@jokowi @mohmahfudmd @erickthohir",Wongbiasa1818,NEGATIF,,2023-03-27 15:54:51+00:00,,,1640381880385302528
1,"Kalau enggak ada Tragedi Kanjuruhan yg penyelesaian kasusnya enggak jelas ini, saya masih mungkin keukeuh dukung pelaksanaan Pildun U-20 di Indonesia. Tapi ya sekarang mah gak peduli mau batal dan bahkan terancam sanksi dari FIFA pun. ??",kang_apiz,NEGATIF,,2023-03-27 15:54:42+00:00,,,1640381841013370880
1,Pembatalan Drawing Piala Dunia U-20 Awal Bencana Sepakbola #Indonesia; Jangan Main-main dengan #fifa!. Kunjungi https://t.co/cDVe7cIMys . #batal #pialaDuniaU20 https://t.co/fKRyqRFgXl,prokabar,NEGATIF,,2023-03-27 15:52:06+00:00,,,1640381188547174403
2,"Batal Terlaksana di Indonesia! Apa kata FIFA Soal wacana Piala Dunia U-20
https://t.co/Ah3qcvlTNa",Pajercitul,NETRAL,,2023-03-27 15:49:38+00:00,,,1640380564833468417
1,"Batal Sudah! Argentina Siap Gantikan Indonesia Jadi Tuan Rumah Piala Dunia FIFA U-20

https://t.co/Wu19Ns3Use",Pajercitul,NEGATIF,,2023-03-27 15:28:10+00:00,,,1640375164272779264
1,"FIFA Batalkan Drawing, Ini Sanksi Jika Indonesia Batal Menjadi Tuan Rumah Piala Dunia U-20

https://t.co/ufmE4sTE9K",portalbaraya,NEGATIF,,2023-03-27 15:06:36+00:00,,,1640369736214261763
2,"Argentina Siap menggantikan Indonesia, Jika Batal menjadi tuan rumah Piala Dunia U-20 FIFA https://t.co/N7uHd1peFc",Pajercitul,NETRAL,,2023-03-27 15:04:57+00:00,,,1640369320894279686
1,9 Ancaman Sanksi FIFA Jika Indonesia Batal Menyelenggarakan Piala Dunia U-20 2023 https://t.co/BeJlRtHJg1,kompasiana,NEGATIF,,2023-03-27 15:02:12+00:00,,,1640368630419574784
1,"Fakta klo kita blm cukup baik menyikapi perbedaan. Olah raga bkn alat politik, dia terpisah, sama sekali berbeda. Sikap politik ttg Israel tdk bs serta merta sama dlm olah raga. Maka bersiaplah dgn efek domino sanksi FIFA yg tdk sedikit jika batal jd tuan rumah Piala Dunia U-20.",TigaKernyit,NEGATIF,,2023-03-27 15:00:46+00:00,,,1640368269659086849
1,9 Ancaman Sanksi FIFA Jika Indonesia Batal Menyelenggarakan Piala Dunia U-20 2023 https://t.co/qEJQsyFUWq,kompasiana,NEGATIF,,2023-03-27 14:53:33+00:00,,,1640366452460105730
1,"@gastonedul Batal sudah, Apakah argentina akan menggantikan indonesia sebagai tuan rumah piala dunia FIFA U-20?",Pajercitul,NEGATIF,,2023-03-27 14:45:57+00:00,,,1640364539144470533
1,Kalo Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20 2023 Maka Indonesia Dikenakan Sanksi Dari FIFA Trs Juga Ranking FIFA Timnas Indonesia Turun Drastis Dan Timnas Indonesia Jadi Gak Bisa Ngejar Ranking FIFA nya Malaysia Yang Sekarang Berada Di 145 Dunia,IlhamAj89520508,NEGATIF,,2023-03-27 14:41:59+00:00,,,1640363540497453056
3,"FIFA Tetap Lanjutkan Inspeksi ke Stadion Dipta meski Drawing Piala Dunia U-20 2023 Batal Terlaksana

#U20WorldCupEMTEK #U20WorldCupKLY #U20WorldCupBolacom

https://t.co/7uDqNNQO5R",bolacomID,POSITIF,,2023-03-27 14:40:00+00:00,,,1640363041572237312
1,"Situs Resmi FIFA Masih Sebut Indonesia Tuan Rumah Piala Dunia U-20

Piala Dunia U-20 Batal di Indonesia? Ya, penundaan undian grup di Bali akhir Maret ini menimbulkan banyak spekulasi

 https://t.co/Z9Rz0jbT1W",mediakonteks,NEGATIF,,2023-03-27 14:31:00+00:00,,,1640360779789774849
1,"@OrangeGirl84 Dua politikus g*blok itu tiba2 nolak kedatangan timnas Israel ke Indo, akibatnya drawing tgl 31 besok dibatalin FIFA, dan Indo terancam batal jd tuan rumah Pildun U-20. Kalo sampe gagal, kita bakal kena sanksi FIFA. Udh H-54 malah bikin huru hara ??????",adiktifpooh,NEGATIF,,2023-03-27 14:28:38+00:00,,,1640360182009167874
2,"Delegasi FIFA yang mengecek kesiapan Stadion Kapten I Wayan Dipta mengaku tak tahu kelanjutan turnamen usai drawing Piala Dunia U-20 2023 batal. ??
https://t.co/t0g3ZiWdSS",tribunSUPERBALL,NETRAL,,2023-03-27 14:18:27+00:00,,,1640357620203798528
1,"Jadikan aku satu-satunya...Asmalibrasi .. kita dance2, 
Sambil nunggu info lobby Pemerintah &amp; PSSI ke FIFA ..., 
jadi gak drawing Piala Dunia U-20 di Bali atau udah resmi batal, pindah ke Peru...
Masa gara-gara Israel Palestina, Indonesia dicap rasis ? ????
.
.
. https://t.co/JBN52kgOYM",NyaiiBubu,NEGATIF,,2023-03-27 14:05:17+00:00,,,1640354306582011905
1,"Piala Dunia U-20 Terancam Batal, Pemerintah Harus Gerak Cepat Antisipasi Kemungkinan Terburuk - https://t.co/V2cfFVDsEw #pialaduniau20 #PialaDuniaU20HarusSukses #fifa #dprri",web_bogorkita,NEGATIF,,2023-03-27 13:49:15+00:00,,,1640350270491344896
2,"FIFA soal Isu Piala Dunia U-20 Batal di Indonesia: Sedang Dievaluasi  https://t.co/vS9riROmtq 

#fifa #israel #pialaduniau20",destinasiomag,NETRAL,,2023-03-27 13:39:28+00:00,,,1640347808132890624
2,Peru Ada di Mana? Inilah Negara yang Jadi Pengganti Indonesia sebagai Tuan Rumah Piala Dunia U-20 #Peru #batal #FIFA https://t.co/h1K9OIwRdR,NetworkMalang,NETRAL,,2023-03-27 13:17:43+00:00,,,1640342334024953859
1,"FIFA Batal Anastasia Israel U-20 #Vindes Salonpas Manggarai Peru babi putih Bukber PSSI Argentina Senin Sarah Sore R to V Cancel 
Gimna pendapat bang @Dennysiregar7, @ferdinand_mpu, @ruhutsitompul Apakah ini dinamakan ADAB atau DIADAB? https://t.co/XgflH0Dbhu",Juliocaesar_11,NEGATIF,,2023-03-27 13:03:25+00:00,,,1640338735001894912
1,"Spanduk Dukung Ganjar Pranowo Tolak Timnas Israel Bermunculan di Semarang

U-20 Batal FIFA PSSI Peru Argentina https://t.co/8DdqaELxRk",siescorner,NEGATIF,,2023-03-27 13:02:48+00:00,,,1640338582601891840
1,"Terjawab suda kenapa FIFA Batal Gelar drawing Piala Dunia U-20 di Indonesia, simak ulasannya
https://t.co/Q2CVVHT5tK
#pialaduniau20 #pialadunia #beritaterkini #beritaterbaru #FIFA",tribunkaltim,NEGATIF,,2023-03-27 13:02:30+00:00,,,1640338506433331200
1,"Spanduk Dukung Ganjar Pranowo Tolak Timnas Israel Bermunculan di Semarang

FIFA PSSI Batal Peru Argentina U-20 https://t.co/RkQ5igtESz",panturanetwork_,NEGATIF,,2023-03-27 13:00:44+00:00,,,1640338061027606528
2,"Ucapkan Selamat Ramadhan dan Bersiap Memulai Pekan Pertama, Ganjar Pranowo: Mari Bersama Meraih Berkah

Batal Sarah Manggarai Bukber Anastasia Peru FIFA Israel U-20 PSSI https://t.co/nFvZ9ftU8H",Ardiningrum22,NETRAL,,2023-03-27 12:59:17+00:00,,,1640337697918132224
2,"Zona Ramadan Dan Bazar Sembako Murah Inisiasi Sahabat Ganjar Berlangsung Meriah Di Garut Dan Bone

Batal Sarah Manggarai Bukber Anastasia Peru FIFA Israel U-20 PSSI https://t.co/pjuEkCfA7U",AnjaniLila18,NETRAL,,2023-03-27 12:58:49+00:00,,,1640337580817367044
3,"Buruh - Serikat Pekerja Nasional Deklarasi Dukung Ganjar Maju Pilpres 2024

Batal Sarah Manggarai Bukber Anastasia Peru FIFA Israel U-20 PSSI https://t.co/gVRhV5OXPn",AnditaLyan14,POSITIF,,2023-03-27 12:58:32+00:00,,,1640337507953827842
3,"Ganjar Pranowo Setuju Larangan Buka Bersama: Sederhana Saja Bersama Keluarga, Tidak Ada Unsur Pamernya

Batal Sarah Manggarai Bukber Anastasia Peru FIFA Israel U-20 PSSI https://t.co/9SH4gJVYY5",AndayaniL12,POSITIF,,2023-03-27 12:58:18+00:00,,,1640337451007856641
3,"Ganjar Pranowo Umumkan Program Mudik Gratis ke Jawa Tengah, Buruan Cek Langsung Informasi Selengkapnya . . .

Batal Sarah Manggarai Bukber Anastasia Peru FIFA Israel U-20 PSSI https://t.co/IxbdXpsQ7Y",AnantaGarwita11,POSITIF,,2023-03-27 12:57:59+00:00,,,1640337369755688960
2,"Bukan Argentina, FIFA Sudah Siapkan Peru Setelah Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20 #batal #Peru #FIA https://t.co/pZqQqXY69p",NetworkMalang,NETRAL,,2023-03-27 12:57:54+00:00,,,1640337348998361093
1,"Berikan Dana Pembangunan Papua Rp 1,036 Triliun, Jokowi: Bukan Lagi Jawa Sentris Melainkan Indonesia Sentris

Batal Sarah Manggarai Bukber Anastasia Peru FIFA Israel U-20 PSSI https://t.co/kdsxMsxNcN",AmbarwatiLaras9,NEGATIF,,2023-03-27 12:57:48+00:00,,,1640337324763406338
2,"FIFA Dikabarkan Menunjuk Peru sebagai Pengganti Indonesia sebagai Tuan Rumah Piala Dunia U-20 2023

Israel Batal Argentina PSSI Cancel https://t.co/jO9s1T2DNC",panturanetwork_,NETRAL,,2023-03-27 12:52:20+00:00,,,1640335948956434432
1,"Setelah sempat kesel karena Fifa membatalkan Drawing Piala Dunia U-20 di Bali

Akhirnya saya sedikit paham kenapa gelaran ini lebih baik batal saja demi kebaikan bersama

Kita perlu mengingat kejadian ini

https://t.co/SVyKsn1xbd",AbitmaBramantya,NEGATIF,,2023-03-27 12:47:07+00:00,,,1640334632943251456
1,"Pildun terancam batal!
 Saatnya para petinggi2 mencari muka dengan DASAR agama+palestina tpi kenapa kejadian tragedi Kanjuruhan kalian diam?! 135 nyawa lo pack! Dinegara sendiri jg, HAM HAM HAM gundullmu HAM!

jangan bawa sepak bola ke urusan politik!

FIFA U_20 BATAL",ripkiinaja,NEGATIF,,2023-03-27 12:39:49+00:00,,,1640332797406593024
1,"""Tak ada sepakbola seharga nyawa"" ternyata cuma Omong kosong doang!
Batal jd tuan rumah piala dunia U-20 dgn alasan kemanusian aja serasa dunia kiamat! Ternyata msh ada sj yg menempatkan sepakbola diatas kemanusiaan..
PSSI
FIFA",rees_fitra,NEGATIF,,2023-03-27 12:38:15+00:00,,,1640332405088354305
